,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
50801,ESMI OF NJ CORP,5,,http://echo.epa.gov/detailed-facility-report?fid=110042103504,40.512166,-74.311858
20167,HANSSEM CORPORATION,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110011938190,40.55892,-74.40953
48479,MIDDLETOWN TWP SLF BELFORD SECTION,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110022413486,40.427059,-74.08219
4221,REVLON CONSUMER PRODUCTS CO,1,,http://echo.epa.gov/detailed-facility-report?fid=110032149627,40.5273,-74.38566
5952,PARKWAY PLASTICS INC,1,,http://echo.epa.gov/detailed-facility-report?fid=110001544204,40.55971,-74.44107
11482,KINDER MORGAN LIQUIDS TERMINALS,1,,http://echo.epa.gov/detailed-facility-report?fid=110021321559,40.527935,-74.262438
36492,GERDAU AMERISTEEL SAYREVILLE INC,0,3.0,http://echo.epa.gov/detailed-facility-report?fid=110040971491,40.479262,-74.321207
20826,RECYCLE INC.,0,2.0,http://echo.epa.gov/detailed-facility-report?fid=110004250541,40.572353,-74.404788
1002,BP PRODUCTS NORTH AMERICA INC CARTERET TERMINAL,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000318013,40.587355,-74.226067
17114,AMES ADVANCED MATERIALS,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000739791,40.564611,-74.429638
25635,KINDER MORGAN CARTERET FACILITY,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000556504,40.592363,-74.21166
26263,CHEMTURA CORP,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000322286,40.539003,-74.275635
28765,"GENTEK BUILDING PRODUCTS, INC.",0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000319236,40.595252,-74.254772
29284,NEXEO SOLUTIONS LLC CARTERET,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000318031,40.578374,-74.21441800000002
30502,PSE&G SEWAREN GENERATING STATION,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000801614,40.558706,-74.248086
30841,HESS CORP - PORT READING REFINERY,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110056963745,40.564223,-74.25076
31769,STOROPACK,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110058235422,40.501741,-74.34708
32333,RECONSERVE INC.,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110014691789,40.54109,-74.27391999999998
38047,MAUSER CORP (RUSSELL STANLEY CORP),0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000500930,40.54085,-74.27733
40888,MIDDLESEX COUNTY UTILITIES AUTHORITY,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000715888,40.4911,-74.3042
