,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
13700,RARITAN BAY MEDICAL CTR PERTH AMBOY DIV,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110001539960,40.51881,-74.28141
20167,HANSSEM CORPORATION,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110011938190,40.55892,-74.40953
25635,KINDER MORGAN CARTERET FACILITY,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000556504,40.592363,-74.21166
27369,MIDDLESEX WATER COMPANY,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000543742,40.511112,-74.428612
37144,ROBERT WOOD JOHNSON UNIVERSITY HOSPITA,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110012647993,40.495792,-74.450567
38047,MAUSER CORP (RUSSELL STANLEY CORP),12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000500930,40.54085,-74.27733
38724,AUSTAR PHARMACEUTICALS INC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110002360187,40.507695,-74.345169
49704,ST PETERS UNIV HOSPITAL,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110001982481,40.501735,-74.460234
11482,KINDER MORGAN LIQUIDS TERMINALS,12,,http://echo.epa.gov/detailed-facility-report?fid=110021321559,40.527935,-74.262438
18258,ADVANTAGE ENVIRONMENTAL CORP,12,,http://echo.epa.gov/detailed-facility-report?fid=110040215870,40.422404,-74.265877
63866,OHR REALTY CORP,12,,http://echo.epa.gov/detailed-facility-report?fid=110045393203,40.56002,-74.50763
25826,CULTECH INC,11,3.0,http://echo.epa.gov/detailed-facility-report?fid=110039625929,40.55285,-74.42282
61495,BRENNTAG SPECIALTIES INC,11,2.0,http://echo.epa.gov/detailed-facility-report?fid=110004190134,40.55201,-74.4036
23352,AMNEAL PHARMACEUTICALS,10,2.0,http://echo.epa.gov/detailed-facility-report?fid=110060229505,40.553026,-74.463489
51829,KOBO PRODUCTS INC,10,2.0,http://echo.epa.gov/detailed-facility-report?fid=110028195539,40.563104,-74.421531
23364,ALZO INTERNATIONAL INC,10,1.0,http://echo.epa.gov/detailed-facility-report?fid=110045553058,40.43394,-74.34626
5188,TESTAMERICA LABORATORIES INC,10,,http://echo.epa.gov/detailed-facility-report?fid=110000866368,40.539562,-74.384733
45748,EQUISTAR CHEMICALS LP,10,,http://echo.epa.gov/detailed-facility-report?fid=110067001862,40.491583,-74.38624399999998
7652,ENGLERT METALS CORP,9,3.0,http://echo.epa.gov/detailed-facility-report?fid=110000322268,40.53967700000001,-74.272621
1060,THE PROCTER & GAMBLE CO,6,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000317782,40.5773,-74.26182
