,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
22217,CRANDON RECIRCULATING SAND FILTER/STONE LAKE WWTP,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110010884221,45.555833,-88.922823
1898,RED CLIFF BAND WWTF,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110015656663,46.85083,-90.79089
10837,BAD RIVER INDIAN RESERVATION,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010886041,46.51300000000001,-90.556
41726,KESHENA WWTF,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110027989602,44.893249,-88.592349
42230,WOLF RIVER RANCH WWTF,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110027989595,44.781301,-88.603015
44856,BAD RIVER BAND,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010886050,46.592276,-90.649022
5404,LAC COURTE OREILLES,13,,http://echo.epa.gov/detailed-facility-report?fid=110010890839,45.94179000000001,-91.36114
7708,CUBA CITY WASTEWATER TREATMENT FACILITY,13,,http://echo.epa.gov/detailed-facility-report?fid=110039717072,42.60198,-90.42762
12829,DUTCH DAIRY LLC,13,,http://echo.epa.gov/detailed-facility-report?fid=110046339280,44.911003,-90.760316
16400,STOCKBRIDGE-MUNSEE INDIAN TR,13,,http://echo.epa.gov/detailed-facility-report?fid=110010885970,43.12833300000001,-87.935
26380,CALAMITY KNOLL FARM,13,,http://echo.epa.gov/detailed-facility-report?fid=110031276241,42.53488,-88.91414
15268,LA CROSSE MOBILE HOMES INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110010886498,43.756917,-91.120056
19275,MAPLE GROVE ESTATES SANITARY DISTRICT,12,,http://echo.epa.gov/detailed-facility-report?fid=110010886032,43.89147,-91.08927
38127,MENOMINEE TRIBAL ENTERPRISES SAWMILL,12,,http://echo.epa.gov/detailed-facility-report?fid=110010885453,44.982138,-88.82985
5827,LAC DU FLAMBEAU INDIAN TRIBE,11,,http://echo.epa.gov/detailed-facility-report?fid=110010886014,45.882688,-89.985649
7640,ONEIDA WWTF,11,,http://echo.epa.gov/detailed-facility-report?fid=110027989611,44.495984,-88.217863
9304,WHITE CLOVER DAIRY INC HOLLAND,11,,http://echo.epa.gov/detailed-facility-report?fid=110000420991,44.2489,-88.17347
21576,ST. CROIX TRIBAL COUNCIL,11,,http://echo.epa.gov/detailed-facility-report?fid=110020145190,45.810738,-92.205262
31206,CASSVILLE WASTEWATER TREATMENT FACILITY,11,,http://echo.epa.gov/detailed-facility-report?fid=110010848066,42.707264,-90.977239
21461,NICHOLS WASTEWATER TREATMENT F,10,,http://echo.epa.gov/detailed-facility-report?fid=110010890018,44.564667,-88.481778
