,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
16274,MICROCONNEX,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110005396507,47.525848,-121.872542
36406,APPLY A LINE,9,,http://echo.epa.gov/detailed-facility-report?fid=110035426919,47.256764,-122.252622
16284,NUMATIC FINISHING CORPORATION,7,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001916954,47.335407,-122.225926
8729,PARKER-HELAC,5,,http://echo.epa.gov/detailed-facility-report?fid=110005366175,47.207693,-121.981708
4140,AUBURN REGIONAL MEDICAL CENTER,4,,http://echo.epa.gov/detailed-facility-report?fid=110005402698,47.309165,-122.228729
34289,WHECO LIFT EQUIPMENT SERVICES,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070491297,47.3464,-122.23391
36546,ROCKY REACH DAM,3,,http://echo.epa.gov/detailed-facility-report?fid=110041885573,47.533139,-120.294886
1308,WAL MART STORE 3754 00,2,,http://echo.epa.gov/detailed-facility-report?fid=110020663600,47.84154,-119.99171
4037,LOWES HOME CENTER 152,2,,http://echo.epa.gov/detailed-facility-report?fid=110005404311,47.44079,-120.31891
4933,US CASTINGS,2,,http://echo.epa.gov/detailed-facility-report?fid=110005390219,47.679844,-120.206147
6971,DARIGOLD ISSAQUAH,2,,http://echo.epa.gov/detailed-facility-report?fid=110000489034,47.536174,-122.037243
11789,SIEMENS ULTRASOUND,2,,http://echo.epa.gov/detailed-facility-report?fid=110023166919,47.55623,-122.04773
12178,WILBUR ELLIS CHELAN,2,,http://echo.epa.gov/detailed-facility-report?fid=110038227512,47.8298,-119.984
13331,LOWES HOME CENTERS LLC 1089,2,,http://echo.epa.gov/detailed-facility-report?fid=110069284278,47.31885,-122.22868
14188,WENATCHEE VALLEY HOSPITAL,2,,http://echo.epa.gov/detailed-facility-report?fid=110044998116,47.4338,-120.32216
14771,EDGEMONT GROUP,2,,http://echo.epa.gov/detailed-facility-report?fid=110070491288,47.360418,-120.287301
16859,BURKE GIBSON INC,2,,http://echo.epa.gov/detailed-facility-report?fid=110000827437,47.304424,-122.253227
17929,HOME DEPOT 4732,2,,http://echo.epa.gov/detailed-facility-report?fid=110017943190,47.45327,-120.33537
18908,PACIFIC AEROSPACE AND ELECTRONICS,2,,http://echo.epa.gov/detailed-facility-report?fid=110060260453,47.463986,-120.325565
20080,BOEING COMMERCIAL AIRPLANE AUBURN,2,,http://echo.epa.gov/detailed-facility-report?fid=110000620463,47.283625,-122.24277
