,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
9065,WESTCHESTER CO OF - YONKERS JOINT WASTE WATER TREATMENT PLANT,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110039562327,40.91927800000001,-73.909278
16206,NEW ROCHELLE STP,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110019028997,40.913,-73.769361
136952,MOUNT VERNON MS4 STORM SEWERS,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110019627064,40.920758,-73.828211
74097,NICHOLS YACHT CLUB,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110019837471,40.94098,-73.73306
79198,SAW MILL AUTO WRECKERS,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110004360496,40.94884,-73.87938
98021,"MOUNT VERNON DPW, CITY YARD",13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009699148,40.895833,-73.822222
201,SOUTH COLUMBUS TRANSFER STATION,13,,http://echo.epa.gov/detailed-facility-report?fid=110040089141,40.89905,-73.8208
24959,GRAPHITE METALLIZING CORP,13,,http://echo.epa.gov/detailed-facility-report?fid=110000823155,40.96006,-73.87252
45002,"R.E. DERECKTOR, INC.",13,,http://echo.epa.gov/detailed-facility-report?fid=110004324516,40.94987,-73.73092
73997,CENTRAL MAINTENANCE BUS FACILITY,13,,http://echo.epa.gov/detailed-facility-report?fid=110001587998,40.95265,-73.87483
80958,THRUWAY TRANSFER STATION,13,,http://echo.epa.gov/detailed-facility-report?fid=110040089098,40.973,-73.86
93581,NEW ENGLAND USED AUTO PARTS,13,,http://echo.epa.gov/detailed-facility-report?fid=110044252956,40.88716,-73.82460999999998
100030,MAMARONECK (V) SANITARY SD,13,,http://echo.epa.gov/detailed-facility-report?fid=110019338420,40.94683300000001,-73.733694
115780,ALPHA RECYCLING INC,13,,http://echo.epa.gov/detailed-facility-report?fid=110044902585,40.88838,-73.82784000000002
122589,FEDERAL EXPRESS CORP,13,,http://echo.epa.gov/detailed-facility-report?fid=110004448802,40.89516,-73.8281
130311,YONKERS YACHT CLUB,13,,http://echo.epa.gov/detailed-facility-report?fid=110042383284,40.9767,-73.88704
134250,METRO GREEN LLC,13,,http://echo.epa.gov/detailed-facility-report?fid=110055247745,40.914858,-73.84769399999998
52192,WRIGHT ISLAND MARINA / DRAKE AVENUE MARINA INC.,12,,http://echo.epa.gov/detailed-facility-report?fid=110041635790,40.89405,-73.78258000000002
36771,BLIND BROOK SD WWTP,11,,http://echo.epa.gov/detailed-facility-report?fid=110000734992,40.96475,-73.69077800000002
131585,YONKERS CORINTHIAN YACHT CLUB,10,,http://echo.epa.gov/detailed-facility-report?fid=110070066971,40.961773,-73.891525
