,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
1098,DELAWARE CITY REFINERY,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110001148598,39.591,-75.634
2187,"JUSTIN TANKS, LLC",10,,http://echo.epa.gov/detailed-facility-report?fid=110041997907,38.69384,-75.35199
3265,SEAFORD MICRONUTRIENT PLANT,8,,http://echo.epa.gov/detailed-facility-report?fid=110016705252,38.605938,-75.597933
2566,"CRODA, INC. - ATLAS POINT",7,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000338652,39.69384,-75.53477
481,"MEDAL L P, AIR LIQUIDE",6,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000338796,39.712023,-75.603287
1774,"DELAWARE RECYCLABLE PRODUCTS, INC.",6,,http://echo.epa.gov/detailed-facility-report?fid=110001736426,39.710513,-75.569244
517,LIVEO RESEARCH INC.,5,,http://echo.epa.gov/detailed-facility-report?fid=110001736015,39.594583,-75.61825
3391,DASSAULT FALCON JET-WILMINGTON CORP,3,,http://echo.epa.gov/detailed-facility-report?fid=110063978986,39.677451,-75.594394
2667,ADVANCED PAVEMENT GROUP CORP,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001736612,39.74411,-75.52865
2555,ORIENT CORPORATION OF AMERICA,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000339045,38.6603,-75.6246
354,ALFRED I DUPONT HOSPITAL FOR CHILDREN,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110021673170,39.78239,-75.55527
3711,DELAWARE STATE UNIVERSITY,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001736417,39.18556,-75.54444000000002
855,FMC CORPORATION,1,,http://echo.epa.gov/detailed-facility-report?fid=110000845186,39.681306,-75.720694
1100,"TRI-COUNTY MATERIALS, LLC",1,,http://echo.epa.gov/detailed-facility-report?fid=110056438396,39.11659,-75.47131999999998
1642,HOWARD R YOUNG CORRECTIONAL INSTITUTION,1,,http://echo.epa.gov/detailed-facility-report?fid=110001409949,39.74084000000001,-75.53081
2884,PERDUE GRAIN & OILSEED LLC - BRIDGEVILLE,1,,http://echo.epa.gov/detailed-facility-report?fid=110007080416,38.7485,-75.60112
3580,UNIVERSITY OF DELAWARE,1,,http://echo.epa.gov/detailed-facility-report?fid=110000787346,39.67548,-75.74335
1301,STRATIS VISUALS LLC,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110067572843,39.65493,-75.7227
1700,RODEL,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010457399,39.65012,-75.73488499999998
2263,HOSTMYSITE.COM,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110054468009,39.61196,-75.76136
