REGISTRY_ID,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110000453697,"WYNNEWOOD REFINING COMPANY, LLC",12,6.0,http://echo.epa.gov/detailed-facility-report?fid=110000453697,34.6289,-97.1685
110007387915,EXXONMOBIL PROD CO/HEWITT UNIT WATERFLO,8,,http://echo.epa.gov/detailed-facility-report?fid=110007387915,34.20019,-97.40483
110070144454,CITIZEN ENERGY III LLC / CAMPBELL FARMS PAD,6,,http://echo.epa.gov/detailed-facility-report?fid=110070144454,35.2625,-97.81026999999999
110000606746,VALERO REFINING CO - OKLAHOMA VALERO ARDMORE REFINERY,3,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000606746,34.205690000000004,-97.10417
110063721405,WOODFORD EXPRESS LLC / GRADY GAS PLANT,3,,http://echo.epa.gov/detailed-facility-report?fid=110063721405,34.753820000000005,-97.69797
110007385436,DCP MIDSTREAM LP/BRADLEY COMPRESSOR S,3,,http://echo.epa.gov/detailed-facility-report?fid=110007385436,34.82385,-97.66547
110046463867,CITATION OIL AND GAS CORP / HEALDTON GAS PLANT,2,2.0,http://echo.epa.gov/detailed-facility-report?fid=110046463867,34.24498,-97.50332
110056438476,ENABLE PRODUCTS LLC / BRADLEY GAS PROCESSING PLT,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110056438476,34.8042,-97.70333000000001
110061077409,TARGA PIPELINE MIDCONTINENT LLC / KETCHUM RANCH COMPRESSOR STATION,2,,http://echo.epa.gov/detailed-facility-report?fid=110061077409,34.524,-97.714
110020048857,ONEOK FIELD SERVICES CO LLC / DUNCAN COMPRESSOR STATION,2,,http://echo.epa.gov/detailed-facility-report?fid=110020048857,34.5575,-98.0276
110001649690,REPUBLIC PAPERBOARD CO LLC / GYPSUM PAPERBOARD MFG FACLTY,2,,http://echo.epa.gov/detailed-facility-report?fid=110001649690,34.594590000000004,-98.50129
110056284266,CITATION OIL AND GAS CORP / NE FITTS CTB HEADERS 1 2 3 4,2,,http://echo.epa.gov/detailed-facility-report?fid=110056284266,34.63539,-96.5518
110007388031,DCP MIDSTREAM LP/CHITWOOD GAS PLT,2,,http://echo.epa.gov/detailed-facility-report?fid=110007388031,34.85522,-97.82656999999999
110043285370,XTO ENERGY INC / BERWYN CDP CMPSR STA,2,,http://echo.epa.gov/detailed-facility-report?fid=110043285370,34.287459999999996,-97.0889
110069222415,ENABLE GAS GATHERING LLC / DIBBLE COMPRESSOR STATION,2,,http://echo.epa.gov/detailed-facility-report?fid=110069222415,35.04161,-97.60284
110000454099,MIDWEST CITY AIR DEPOT,2,,http://echo.epa.gov/detailed-facility-report?fid=110000454099,35.413973,-97.401494
110064736558,USA COMPRESSION PARTNERS LP / TRI COUNTY COMPRESSOR STATION,2,,http://echo.epa.gov/detailed-facility-report?fid=110064736558,34.68112,-97.66317
110000454231,GOODYEAR TIRE & RUBBER COMPANY,2,,http://echo.epa.gov/detailed-facility-report?fid=110000454231,34.600556,-98.5275
110031483721,ENERFIN GATHERING LLC / ANTIOCH COMPRESSOR STATION,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110031483721,34.74778,-97.4057
110007385409,ONEOK FIELD SVC/MAYSVILLE GAS PLT,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110007385409,34.813342999999996,-97.44159599999999
