,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
25335,USDOE HANFORD SITE,12,8.0,http://echo.epa.gov/detailed-facility-report?fid=110070525933,46.7011,-119.4829
16272,STERICYCLE ENVIRONMENTAL SOLUTIONS,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110014328245,47.270198,-122.391888
11331,SEACAST,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110005343084,48.051813,-122.191536
16274,MICROCONNEX,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110005396507,47.525848,-121.872542
37519,ALS SEATTLE BARREL COMPANY,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110005318012,47.560662,-122.32299
9840,WHOLE ENERGY MARCH POINT,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002150449,48.464634,-122.538894
4017,THERMO FLUIDS INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110012556956,47.206944,-122.241943
9467,TREOIL INDUSTRIES,12,,http://echo.epa.gov/detailed-facility-report?fid=110015569062,48.879393,-122.710644
17334,PETROLEUM RECLAIMING SERVICE,12,,http://echo.epa.gov/detailed-facility-report?fid=110000620551,47.26437,-122.37248
23148,GONZAGA UNIVERSITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110005326897,47.66533,-117.400954
24361,THERMO FLUIDS WAREHOUSE,12,,http://echo.epa.gov/detailed-facility-report?fid=110031387817,47.23113,-122.23873
31628,ASCENSUS SPECIALTY CHEMICALS,12,,http://echo.epa.gov/detailed-facility-report?fid=110000490718,46.994985,-123.38192
36222,HUNTWOOD CUSTOM CABINETS,12,,http://echo.epa.gov/detailed-facility-report?fid=110031019920,47.678244,-117.084835
34179,GRAND COULEE DAM USBOR,11,2.0,http://echo.epa.gov/detailed-facility-report?fid=110006517796,47.958088,-118.982213
5062,APPLIED AERO SYSTEMS,11,1.0,http://echo.epa.gov/detailed-facility-report?fid=110057068970,47.900062,-122.296213
20805,PEND OREILLE MINE,10,,http://echo.epa.gov/detailed-facility-report?fid=110042071441,48.884219,-117.354476
19521,FATIGUE TECHNOLOGY,9,1.0,http://echo.epa.gov/detailed-facility-report?fid=110012561307,47.452721,-122.251654
4422,EXTERIOR WOOD,9,,http://echo.epa.gov/detailed-facility-report?fid=110000491085,45.572927,-122.344624
7487,HIGHWOOD GLOBAL,9,,http://echo.epa.gov/detailed-facility-report?fid=110002449501,47.738025,-117.38003799999998
17887,AREVA NP,9,,http://echo.epa.gov/detailed-facility-report?fid=110000491673,46.347639,-119.301267
