,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
23569,ARDAGH GLASS INC,12,10.0,http://echo.epa.gov/detailed-facility-report?fid=110000489659,47.551767,-122.337152
23726,INTALCO ALUMINUM CORPORATION,12,7.0,http://echo.epa.gov/detailed-facility-report?fid=110040947820,48.8455,-122.7055
23234,PHILLIPS 66 FERNDALE REFINERY,12,5.0,http://echo.epa.gov/detailed-facility-report?fid=110000490139,48.830142,-122.692114
19338,WEST POINT WWTP,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000563523,47.663487,-122.427318
35852,NIPPON DYNAWAVE PACKAGING LONGVIEW,10,9.0,http://echo.epa.gov/detailed-facility-report?fid=110000490898,46.122749,-122.974048
16279,KAISER ALUMINUM FABRICATED PRODUCTS,9,21.0,http://echo.epa.gov/detailed-facility-report?fid=110043786285,47.687074,-117.212673
11711,CENTRALIA MINE AND ELECTRIC PLANT,9,,http://echo.epa.gov/detailed-facility-report?fid=110000490665,46.755766,-122.85823700000002
21228,PANELTECH PRODUCTS,7,7.0,http://echo.epa.gov/detailed-facility-report?fid=110021074790,46.969462,-123.855145
17437,EMERALD SERVICES,7,6.0,http://echo.epa.gov/detailed-facility-report?fid=110000620588,47.269941,-122.390147
32477,PORT TOWNSEND PAPER MILL,7,5.0,http://echo.epa.gov/detailed-facility-report?fid=110000490326,48.093793,-122.796806
1646,HARDEL MUTUAL PLYWOOD CORPORATION,5,,http://echo.epa.gov/detailed-facility-report?fid=110020037459,46.628604,-122.927892
11725,KAPSTONE PAPER MILL,5,,http://echo.epa.gov/detailed-facility-report?fid=110000490852,46.10361,-122.92167
23320,ANDEAVOR ANACORTES REFINERY,4,8.0,http://echo.epa.gov/detailed-facility-report?fid=110000537250,48.489534,-122.564292
21089,HAMPTON LUMBER MILLS RANDLE,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110013963853,46.53299000000001,-121.92077
34199,MURPHY VENEER ELMA DIVISION,4,,http://echo.epa.gov/detailed-facility-report?fid=110005398480,47.03921,-123.33417
2831,SHELL OIL PRODUCTS US PUGET SOUND REFINERY,3,6.0,http://echo.epa.gov/detailed-facility-report?fid=110008214360,48.472836,-122.560194
629,GEORGIA PACIFIC CAMAS MILL,3,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000564586,45.582929,-122.407758
777,COSMO SPECIALTY FIBERS PLANT,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000490709,46.953543,-123.761737
22772,FIBER TECH INDUSTRIES,2,4.0,http://echo.epa.gov/detailed-facility-report?fid=110002058353,47.686871,-117.1919
13389,PACIFIC WOODTECH,2,3.0,http://echo.epa.gov/detailed-facility-report?fid=110017940433,48.487111,-122.328036
