REGISTRY_ID,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110009600057,VALLEY CITY DISPOSAL,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009600057,42.94892,-85.69689
110000410305,AMWAY CORP,12,,http://echo.epa.gov/detailed-facility-report?fid=110000410305,42.955455,-85.47905300000001
110000700769,"LACKS INDUSTRIES, INC.",12,,http://echo.epa.gov/detailed-facility-report?fid=110000700769,42.936201000000004,-85.53395400000001
110000494199,KENDRICK PLASTICS,12,,http://echo.epa.gov/detailed-facility-report?fid=110000494199,42.8727,-85.54279
110002119234,MASSELINK ELECTRO PLATING CO,12,,http://echo.epa.gov/detailed-facility-report?fid=110002119234,42.980461,-85.675831
110042078140,PS BUSINESS ACQUISITION INC,10,,http://echo.epa.gov/detailed-facility-report?fid=110042078140,43.158409999999996,-85.70339
110003583453,HAVILAND PRODUCTS COMPANY - WEST,6,,http://echo.epa.gov/detailed-facility-report?fid=110003583453,42.995899,-85.68121500000001
110038294315,KASSOUNI MFG INC.,5,,http://echo.epa.gov/detailed-facility-report?fid=110038294315,43.09087,-85.23368
110042188174,YANFENG US AUTOMOTIVE INTERIOR SYSTEMS LLC,5,,http://echo.epa.gov/detailed-facility-report?fid=110042188174,42.8727,-85.54279
110046258679,VELOCITY MANUFACTURING LLC,5,,http://echo.epa.gov/detailed-facility-report?fid=110046258679,42.25434,-84.777274
110003583925,"HAVILAND ENTERPRISES, INC",5,,http://echo.epa.gov/detailed-facility-report?fid=110003583925,42.99576,-85.67894
110000822806,TENNECO AUTOMOTIVE- MARSHALL,4,,http://echo.epa.gov/detailed-facility-report?fid=110000822806,42.2668,-84.97636999999999
110003609774,CALHOUN INTERMEDIATE SCHOOL DISTRICT,4,,http://echo.epa.gov/detailed-facility-report?fid=110003609774,42.33903,-85.17323
110000411368,"THIERICA, INC.",4,,http://echo.epa.gov/detailed-facility-report?fid=110000411368,42.97978,-85.66322
110063378795,R & L CARRIERS,4,,http://echo.epa.gov/detailed-facility-report?fid=110063378795,42.29742,-85.25538
110046088014,COLLEGE CHEVROLET BUICK PONTIAC LLC,4,,http://echo.epa.gov/detailed-facility-report?fid=110046088014,42.26145,-84.75794
110055447048,DANIELS SHARPSMART INC,3,,http://echo.epa.gov/detailed-facility-report?fid=110055447048,42.952940000000005,-85.67009
110001137136,TRMI INC-BATTLE CREEK,3,,http://echo.epa.gov/detailed-facility-report?fid=110001137136,42.33455,-85.27505
110011126058,ANATECH LAB,3,,http://echo.epa.gov/detailed-facility-report?fid=110011126058,42.31793,-85.2771
110017406118,HASTINGS MANUFACTURING COMPANY,3,,http://echo.epa.gov/detailed-facility-report?fid=110017406118,42.65083,-85.28317
